-47.4359,18.8854,0.793186,1.06118,0.775252,0.631629,0.00542836,0.843506,1,0
-47.2773,16.8,-0.23118,1.02091,0.732625,0.68062,0.00420916,0.812871,1,0
-48.1746,17.5746,-0.631208,1.05598,0.77644,0.630182,0.00333207,0.839388,1,0
-48.2852,18.6491,-0.144096,1.02215,0.769592,0.63829,0.0177241,0.813769,1,0
-49.4518,18.7491,0.264654,1.04992,0.77586,0.630895,0.00346429,0.834648,1,0
-50.2977,19.6363,-0.0185895,1.12502,0.832504,0.554016,0.00181797,0.898283,1,0
-49.5249,19.8346,-1.73145,1.12047,0.813117,0.580998,-0.0358079,0.894114,1,0
-50.5027,19.8663,-1.10706,1.08911,0.819332,0.572967,-0.0200865,0.866482,1,0
-49.9556,19.2831,-3.75936,1.06144,0.8041,0.594492,-0.00169768,0.84371,1,0
-49.2145,19.4747,-4.53344,1.13373,0.797071,0.602353,-0.0429861,0.906406,1,0
-49.389,18.6615,-5.38363,1.08531,0.78953,0.613436,-0.018429,0.863269,1,0
-48.5286,18.762,-7.13558,1.04284,0.775914,0.630335,-0.0252167,0.829197,1,0
-49.5707,18.8288,-6.47107,1.06318,0.781508,0.622686,-0.0388378,0.8451,1,0
-48.5668,17.8495,-8.09305,1.1048,0.799181,0.599943,-0.0371238,0.880052,1,0
-47.8296,17.1926,-7.94201,1.03305,0.725908,0.687565,-0.0176509,0.821812,1,0
-46.6658,19.8644,-9.82607,1.0964,0.755535,0.65461,-0.0255465,0.872733,1,0
-47.66,19.0314,-9.84201,1.06372,0.78998,0.612451,-0.0289093,0.845538,1,0
-48.2116,17.5556,-11.6597,1.07593,0.766634,0.641717,-0.0217151,0.855455,1,0
-49.2759,20.4184,-13.6307,1.10776,0.794789,0.606883,-0.00198389,0.882668,1,0
-50.218,20.5443,-13.0304,1.0983,0.799405,0.60074,-0.00794833,0.874375,1,0
-49.0101,18.3134,-11.1362,1.09166,0.79329,0.608405,-0.0231058,0.86866,1,0
-49.7081,20.1692,-11.1101,1.08817,0.799898,0.599876,-0.0176512,0.865684,1,0
-48.9734,19.3338,-11.0485,1.03024,0.765743,0.642558,-0.0275344,0.819714,1,0
-50.5147,19.9375,-11.8744,1.10064,0.795855,0.60512,-0.021064,0.876411,1,0
-48.6916,20.1792,-11.474,1.09744,0.794764,0.606708,-0.015979,0.873627,1,0
-48.7038,19.0908,-10.4035,1.07628,0.790467,0.612244,-0.0178708,0.855746,1,0
-50.337,19.6214,-6.8564,1.10829,0.81728,0.575189,-0.0348104,0.883147,1,0
-50.2544,20.8193,-6.55353,1.025,0.81029,0.585999,-0.00594221,0.815851,1,0
-50.4381,21.0427,-5.91381,1.16432,0.836165,0.537778,-0.107809,0.936241,1,0
-51.2868,20.9681,-6.35498,1.08981,0.821317,0.569431,-0.0344491,0.867081,1,0
-50.6364,21.016,-5.14451,1.13696,0.827806,0.560638,0.0205635,0.909458,1,0
-51.3775,20.8244,-4.37043,1.10136,0.818571,0.574309,-0.0105072,0.877042,1,0
-51.9715,21.5465,-3.64853,1.12551,0.847514,0.530522,-0.0163339,0.898742,1,0
-52.6295,22.5605,-1.07838,1.15606,0.849215,0.527877,0.0134087,0.927976,1,0
-51.9554,22.8509,-0.151963,1.14004,0.85957,0.510831,-0.0138096,0.912385,1,0
-53.7952,24.1912,-1.01363,1.17314,0.899704,0.436346,-0.0116174,0.945239,1,0
-53.3102,23.4921,-1.6379,1.14591,0.879317,0.476131,-0.010033,0.918029,1,0
-54.3316,25.0525,-4.11938,1.2026,0.898204,0.438842,-0.0254275,0.976657,1,0
-54.8337,25.845,-3.48022,1.21239,0.921188,0.388218,-0.0264247,0.987588,1,0
-54.6267,26.71,-0.0213533,1.2326,0.920748,0.388853,-0.0318826,1,0.989079,0
-55.4616,26.7192,-0.946778,1.20054,0.912738,0.408532,0.00327646,0.974397,1,0
-53.3901,26.1811,-0.417522,1.14351,0.909487,0.415677,-0.00678162,0.915713,1,0
-53.8631,25.6114,-1.3665,1.14166,0.911704,0.410449,-0.0180841,0.913938,1,0
-55.0275,26.0132,-1.64908,1.20538,0.910636,0.412886,-0.0163793,0.97974,1,0
-53.2276,26.0838,-2.2734,1.15837,0.911548,0.410718,-0.0197893,0.930268,1,0
-54.3919,26.4857,-2.55598,1.22381,0.915852,0.401081,0.018694,1,0.999359,0
-52.2419,27.0502,-1.87296,1.05666,0.879841,0.475175,-0.0093919,0.839921,1,0
-52.2985,28.2954,-2.42026,1.11107,0.892065,0.451823,-0.00874056,0.885622,1,0
-51.1355,25.213,-4.56579,1.1034,0.867353,0.497449,-0.0155898,0.878826,1,0
-51.0196,25.1474,-3.33152,1.07443,0.869409,0.494002,-0.00943966,0.854219,1,0
-49.2563,23.8046,-4.83223,1.0164,0.806239,0.591546,-0.00719751,0.809612,1,0
-50.4206,24.3129,-5.35691,1.08726,0.840893,0.541195,-0.00256438,0.864919,1,0
-50.4177,26.4504,-6.27306,1.05049,0.86911,0.494465,-0.0123286,0.835095,1,0
-47.3686,25.0713,-4.84303,0.992768,0.796199,0.604807,-0.0166214,0.793086,1,0
-47.5862,23.4359,-6.29731,0.961824,0.744957,0.666666,-0.02442,0.772762,1,0
