23.6605,164.617,-19.9842,0.00611818,0,0.0244727,1
23.6605,164.617,20.0158,9.5368e-05,0,0.000381472,1
-15.7318,157.671,-19.9842,0.100696,0,0.402783,1
-15.7318,157.671,20.0158,0.102844,0,0.411375,1
-57.4554,48.7712,-19.9842,0.691829,0.767314,1,0
-57.4554,48.7712,20.0158,0.691708,0.76683,1,0
-50.5095,9.3789,-19.9842,1,1,0,0
-50.5095,9.3789,20.0158,0.99987,1,0.000519754,0
-5.46399,84.4204,14.3242,0.506514,0.0260572,1,0
-20.3615,15.5204,16.7093,0.990275,1,0.0388992,0
-53.9414,49.3908,16.2327,0.691695,0.766781,1,0
8.1689,90.6084,-19.9842,0.464098,0,1,0.143607
16.6076,163.373,11.0649,0.0464152,0,0.185661,1
17.0507,163.451,7.30019,0.0430049,0,0.17202,1
-2.29227,114.924,0.910057,0.348712,0,1,0.605151
-0.0175003,116.726,-5.10839,0.338057,0,1,0.647773
-8.24439,115.208,2.72777,0.346963,0,1,0.612148
-4.59745,114.245,-2.27603,0.35249,0,1,0.590041
14.598,118.139,-15.8631,0.282682,0,1,0.869273
-8.17653,55.8997,-19.9842,0.696094,0.784376,1,0
-0.812759,24.8507,-16.8798,0.926341,1,0.294637,0
3.37723,157.088,-12.37,0.115489,0,0.461957,1
2.94103,63.5309,16.0799,0.636704,0.546817,1,0
-3.93876,68.5904,7.42986,0.608151,0.432604,1,0
3.36652,66.6923,12.4336,0.615449,0.461796,1,0
-0.421706,64.4773,13.0702,0.63507,0.540281,1,0
12.2337,57.6688,12.0578,0.64715,0.5886,1,0
9.57905,60.9165,13.3005,0.635859,0.543435,1,0
20.3814,52.1142,1.9352,0.647883,0.591532,1,0
11.9627,60.7424,9.38173,0.627562,0.510246,1,0
16.339,58.3774,10.2441,0.623408,0.493631,1,0
10.383,60.2781,1.8944,0.637158,0.54863,1,0
8.74984,58.8366,5.98152,0.652581,0.610325,1,0
1.86133,62.9469,10.0013,0.642234,0.568937,1,0
13.4361,57.2218,7.80326,0.64501,0.58004,1,0
-11.2677,132.354,-12.5556,0.260005,0,1,0.959982
-10.6555,128.882,-13.571,0.278482,0,1,0.886074
18.642,79.9851,-19.9842,0.476236,0,1,0.0950569
27.8774,118.511,-12.6916,0.196402,0,0.785608,1
26.0004,151.347,-16.6588,0.0330159,0,0.132064,1
32.5966,113.938,-17.0014,0.189099,0,0.756397,1
26.7047,147.352,16.4194,0.0460104,0,0.184042,1
24.3069,105.53,-13.5481,0.294712,0,1,0.821153
-2.14515,137.236,20.0158,0.233724,0,0.934897,1
-14.5828,52.2976,6.41969,0.718797,0.875188,1,0
-17.2175,51.1953,2.86965,0.724644,0.898577,1,0
-22.4854,58.4718,2.14613,0.664639,0.658556,1,0
-15.0515,49.3138,-4.19432,0.740539,0.962155,1,0
-19.7763,52.2449,-8.34403,0.714513,0.858051,1,0
-19.724,51.7383,-3.33437,0.718269,0.873075,1,0
-12.8986,43.7258,-8.70344,0.783036,1,0.867857,0
4.77799,114.617,20.0158,0.341115,0,1,0.635541
-0.528004,113.698,16.4132,0.354233,0,1,0.583069
-21.0773,59.4669,20.0158,0.65861,0.634441,1,0
22.3369,150.886,-19.9842,0.0600685,0,0.240274,1
30.1715,127.691,20.0158,0.127894,0,0.511574,1
20.3815,164.039,-2.73525,0.0255313,0,0.102125,1
-1.37605,160.202,-19.9842,0.10086,0,0.40344,1
-11.5726,134.083,-0.466602,0.251604,0,1,0.993585
13.1531,162.764,-19.9842,0.0597964,0,0.239186,1
31.1939,121.893,16.8081,0.15482,0,0.619281,1
26.9358,106.397,-19.9842,0.271645,0,1,0.913419
-1.74545,100.722,-8.92651,0.420853,0,1,0.316589
26.261,149.869,-19.9842,0.037539,0,0.150156,1
-11.6057,154.752,-19.9842,0.125861,0,0.503443,1
-14.9602,153.295,-13.3699,0.135156,0,0.540623,1
20.1924,138.81,16.2336,0.133078,0,0.532314,1
21.5753,152.222,20.0158,0.0578197,0,0.231279,1
15.6368,163.202,-16.4629,0.0561098,0,0.224439,1
-46.8568,10.023,16.4404,0.999832,1,0.000670666,0
-47.5168,13.949,20.0158,0.969093,1,0.123626,0
-51.0079,49.9081,-9.11074,0.691819,0.767277,1,0
0.746697,117.98,-19.9842,0.330439,0,1,0.678244
-9.67044,123.295,-9.9381,0.305965,0,1,0.776139
-5.52659,127.903,-12.3386,0.283516,0,1,0.865936
-7.28931,151.92,-8.35967,0.15112,0,0.604481,1
-8.97846,146.037,-16.1582,0.185591,0,0.742364,1
-10.5987,128.56,7.00988,0.27991,0,1,0.880359
16.6966,163.389,-19.9842,0.0550857,0,0.220343,1
-2.86964,155.994,-13.0073,0.126223,0,0.504893,1
-57.4554,48.7712,-16.528,0.691822,0.767287,1,0
-10.684,129.044,-19.9842,0.277144,0,1,0.891424
22.1769,90.5227,-19.9842,0.394067,0,1,0.423731
-8.12124,114.509,-19.9842,0.349423,0,1,0.602308
34.1094,78.3843,10.1557,0.371545,0,1,0.513819
30.0522,104.236,16.089,0.261856,0,1,0.952574
-10.9247,70.4,13.3476,0.590826,0.363303,1,0
2.35524,31.0916,10.1888,0.874043,1,0.503826,0
-0.240901,111.884,-19.9842,0.363283,0,1,0.546869
31.1088,99.4595,-8.52344,0.280878,0,1,0.876487
-2.51815,122.761,-19.9842,0.308449,0,1,0.766205
33.09,111.14,-5.88307,0.202795,0,0.811181,1
3.3774,132.93,-19.9842,0.246357,0,0.985429,1
4.80082,139.966,-19.9842,0.204344,0,0.817377,1
-2.20622,99.2857,-19.9842,0.428822,0,1,0.284711
10.8393,107.656,2.46556,0.359346,0,1,0.562617
6.09298,111.825,-7.00917,0.352953,0,1,0.588188
12.7481,111.037,10.0581,0.332266,0,1,0.670938
9.26062,110.619,-10.0824,0.349481,0,1,0.602077
11.6802,111.6,20.0158,0.334013,0,1,0.663949
11.7634,111.039,-12.9029,0.337138,0,1,0.651449
6.65616,105.869,2.36751,0.383654,0,1,0.465385
9.74284,108.756,-16.1351,0.358274,0,1,0.566904
3.93891,141.399,-11.4253,0.199402,0,0.797609,1
6.29373,144.954,-4.85884,0.172405,0,0.68962,1
19.0351,143.772,-9.43361,0.113788,0,0.45515,1
3.58224,144.27,-8.22339,0.184811,0,0.739242,1
0.0932234,139.421,-5.64608,0.218746,0,0.874983,1
0.0645811,141.399,-9.42159,0.208167,0,0.832666,1
19.5576,125.018,-19.9842,0.213931,0,0.855724,1
35.0672,97.0277,-19.9842,0.265411,0,1,0.938356
10.7122,111.458,-19.9842,0.339353,0,1,0.64259
31.9529,117.588,-9.1109,0.173973,0,0.695892,1
-1.69866,99.5249,-12.589,0.427116,0,1,0.291537
23.6539,104.086,-19.9842,0.3074,0,1,0.770398
3.69075,107.727,-19.9842,0.380033,0,1,0.479869
29.0132,111.98,-15.9046,0.225195,0,0.900781,1
30.9413,123.326,-19.9842,0.147763,0,0.591051,1
30.4591,126.06,-13.8245,0.135562,0,0.542247,1
30.5577,125.501,-16.9691,0.13831,0,0.55324,1
21.8503,125.477,-16.3058,0.196183,0,0.784732,1
25.7734,109.129,-15.8914,0.264061,0,1,0.943757
0.995235,97.4088,-9.29868,0.437533,0,1,0.249869
5.71926,84.4881,-19.9842,0.504227,0.0169073,1,0
17.7396,129.214,-19.9842,0.20075,0,0.802999,1
28.3369,138.096,-10.2275,0.0824586,0,0.329834,1
0.0349815,120.172,-16.3434,0.319478,0,1,0.722089
33.0065,111.613,13.7067,0.200238,0,0.800951,1
-12.571,139.745,4.17933,0.220706,0,0.882824,1
-11.7618,69.1565,16.5439,0.598611,0.394446,1,0
29.9746,109.212,-19.9842,0.234096,0,0.936382,1
11.4676,87.8564,-19.9842,0.467989,0,1,0.128046
10.9047,101.439,-19.9842,0.394319,0,1,0.422722
23.6149,107.996,-19.9842,0.28564,0,1,0.857441
9.34939,37.3624,-19.9842,0.809627,1,0.761491,0
23.5207,124.546,-12.4097,0.190805,0,0.763219,1
31.1493,84.2943,-16.1423,0.362307,0,1,0.550773
-0.722369,84.7482,-15.9757,0.507353,0.029413,1,0
24.4482,51.5813,-9.34414,0.627525,0.510102,1,0
4.88737,41.339,-19.9842,0.788699,1,0.845204,0
19.1195,51.1129,9.16442,0.662626,0.650504,1,0
-4.81797,91.9621,-4.63769,0.464768,0,1,0.140927
-4.83072,91.2477,-8.50653,0.46856,0,1,0.125762
14.1213,162.935,16.5965,0.0602651,0,0.24106,1
0.628234,109.069,9.87095,0.377561,0,1,0.489754
19.5425,111.285,16.6089,0.292817,0,1,0.828733
11.3442,110.717,15.7025,0.340193,0,1,0.639226
-3.29904,108.047,5.26092,0.383769,0,1,0.464924
5.22502,111.507,12.6177,0.357066,0,1,0.571737
