1,24.8933,10.7174,7.80477,-0.292804,15.5226,0.366881,1.11469
2,3.30002,1.19703,1.39977,2.43331,-1.99151,0.123704,0.228101
3,0.18716,0.169278,0.00869834,-0.119249,0.0553856,-0.0107316,-0.0123019
4,-35.2313,7.64539,-28.8503,-2.68243,16.5279,-0.952173,0.200463
5,14.6071,-1.15445,9.89102,1.28788,-8.54348,1.11386,1.66511
6,25.0915,8.24655,15.2905,0.648339,12.8454,0.013794,0.354023
7,41.7642,41.1732,-26.9591,8.09112,-3.78484,-3.45317,2.38566
8,-30.7315,-24.5208,-5.79218,0.343602,-12.2611,1.86398,1.05244
9,59.1673,-3.42733,58.8364,1.01492,4.48037,-0.763272,-0.717681
10,-7.52157,-3.79065,-3.83483,0.239858,-3.6939,-0.662352,0.181059
11,-6.76436,-2.66227,-3.82676,-2.18609,-3.38349,0.00282574,-0.822211
12,-57.1742,-55.1733,-19.8863,-3.46005,-6.10025,-6.96262,-2.24764
13,-17.7378,3.67822,-14.6781,0.11821,8.06497,0.965419,-0.269605
14,-3.92813,-0.9603,-3.70403,-0.689139,-0.771432,0.323098,0.190855
15,18.2225,-13.6989,18.0404,-4.68789,-2.40435,0.683371,-0.0998812
16,-12.7094,4.18967,-8.91756,2.65603,8.00277,-0.059838,0.148078
17,16.7146,15.5272,-8.25937,2.63257,5.30371,1.44226,-2.464
18,60.2341,2.84415,57.8992,2.65738,-11.5639,0.811,0.691382
19,-9.83164,-5.29549,-4.2518,-1.07578,-5.02279,0.0372803,0.357823
20,-39.658,6.48059,-37.4666,-3.95964,9.97281,-0.271813,1.07262
21,-39.7076,-11.4867,-38.8257,-13.6554,4.23418,2.45324,-2.15668
22,-23.3324,-1.8092,-21.0269,10.3034,-5.82635,-2.33056,-4.30001
23,-48.7729,-22.411,-48.5193,16.8338,2.31691,2.99794,-1.54245
24,-8.65589,-2.9465,-5.26752,1.78883,-4.39674,0.172375,-0.293527
25,2.84304,1.65495,-0.111587,2.65907,-0.48201,0.365554,-0.295858
26,-55.8258,-10.8587,-55.5561,-8.45026,2.12692,0.998712,-2.78208
27,1.33125,1.25741,0.362746,0.438674,-0.0314239,-0.255793,-0.0305851
28,-27.8106,17.8787,-27.585,-0.42227,-3.21002,-0.690402,0.112075
29,-6.13787,-4.59283,0.340739,1.74534,-2.87232,1.40323,0.134663
30,-47.8953,-20.4443,-23.611,3.09336,25.6617,2.89778,-1.15965
31,-35.6704,2.37156,-27.8769,-3.53012,17.1839,1.27415,-0.427227
32,42.4746,-4.01615,32.1204,3.16159,21.9377,0.180044,-0.395924
33,-14.5577,-5.64795,-12.8283,-4.42029,-3.91952,0.13494,0.168884
34,-0.726089,-0.691995,-0.142837,0.00626332,-0.0357772,0.150896,0.0292594
35,39.812,-16.4459,36.3187,-4.82131,-14.0178,1.57999,0.252426
36,0.297104,-0.014896,0.294843,0.02271,0.0219954,0.031884,0.0116344
37,53.7756,42.2263,12.561,2.1696,-21.7342,-1.86181,0.505272
38,58.8602,-7.06998,57.9957,-2.72048,-7.54926,-0.621756,-0.12641
39,0.782135,0.691291,0.228459,0.332935,0.113689,-0.188421,0.0808111
40,-53.0713,-45.7717,-43.7087,3.44243,-8.25689,1.88584,-1.00214
41,-15.6285,11.188,-12.8132,4.32224,-8.63294,0.822819,-1.11292
42,39.2346,23.6016,5.62046,-1.15548,-22.917,0.238093,1.23473
43,58.803,6.20245,55.4579,5.78282,13.2494,0.350861,-0.730187
44,-5.40626,-4.69409,-2.66935,-0.0725911,-1.3654,-0.225757,-0.358855
45,-46.9044,-13.7183,-46.753,-0.250409,1.87518,0.665817,-1.41789
46,4.81316,0.813753,-0.357674,4.44552,-1.62658,-1.13132,0.0033076
47,0.847365,0.774126,-0.0631096,-0.149458,0.0106509,-0.270091,0.012765
48,-3.11884,-2.91327,-0.717202,-0.215679,-0.700396,0.0432321,0.0633116
49,36.5206,30.8665,-3.39338,-1.55954,-15.0112,0.658774,0.234545
50,-0.188824,0.0904303,-0.113214,-0.0748437,0.115349,0.0673736,-0.0244461
51,-56.2363,-13.2152,-37.3178,4.52852,-26.5659,9.01488,6.59864
52,-2.16269e-29,-1.31939e-29,-1.93381e-29,-1.24416e-29,-1.10523e-30,4.04131e-31,4.37998e-30
53,30.7503,-2.42773,29.8097,0.280129,-5.58094,0.672219,0.347525
54,-13.5424,-11.5212,-2.02991,-0.479336,-3.35471,3.6678,0.0838428
55,57.636,1.24111,52.42,2.75345,17.1317,0.493563,-0.951443
56,36.9483,27.0855,7.46058,2.9157,16.998,0.440239,1.801
57,26.9777,4.77876,21.8138,-1.10339,-10.706,0.336963,0.0211623
58,-31.1907,9.41058,-27.375,0.991785,-12.438,1.37657,-0.00479529
59,43.1852,33.7515,8.81321,-3.00352,-17.9966,0.0682008,-1.22837
60,19.6852,15.8158,-13.1716,5.7633,-11.2298,1.4765,2.39874
61,0.328899,-0.0466599,0.287812,0.0352435,-0.124006,0.0131035,0.0107737
62,-6.49642,-5.52065,1.09052,2.7943,-2.6382,-0.442971,-0.833696
63,-56.5949,-26.1712,-28.1545,0.428754,29.3887,1.12742,-0.621896
64,23.0468,23.0117,-17.1202,-3.3709,0.963941,-0.554349,-0.241838
65,81.0703,68.4121,12.921,6.55979,29.3611,1.00836,-0.502185
66,-16.2464,-8.06186,-14.1021,-7.2776,-3.99065,0.287997,1.19342
67,4.47959,1.67326,2.58754,2.06255,-1.73994,-1.43172,0.283511
68,-18.3724,-17.1719,-0.307601,3.29974,-4.61759,0.593903,0.262079
69,-31.2785,-5.64889,-28.9798,-1.36134,-7.46333,-1.40125,-1.52631
70,58.0131,17.3156,33.9162,1.5854,-31.3116,-0.640177,0.11201
71,0.484745,-0.00169547,0.213924,0.133566,0.304246,0.118167,0.0872398
72,61.669,30.6915,30.7464,-0.265575,30.873,-1.93469,-1.15625
73,63.5581,38.8165,23.1784,1.96987,-31.6038,0.447878,-0.229298
74,-41.6431,-40.6136,16.7581,-1.32948,-1.41273,-6.3582,1.04492
75,-28.1215,-1.90151,-17.4855,4.59056,16.0311,-3.09212,3.30488
76,38.874,37.0516,-17.9618,4.53678,10.1764,-1.12681,6.7979
77,-94.7334,-45.4706,-64.6532,-14.9322,38.3263,-2.15762,2.89432
78,67.0892,62.2228,-7.50957,-3.89691,19.0029,-0.702356,-2.54432
79,-26.3089,-23.6093,2.82273,7.23708,-8.82132,-0.852892,-0.40763
80,-88.6378,-58.4827,-33.6709,-10.5541,-39.8928,5.83354,5.26995
81,0.440565,-0.045889,0.0565706,0.0069624,-0.419668,-0.0406909,0.0620522
82,-0.968731,-0.901453,-0.188465,-0.401056,-0.0759312,0.188611,-0.0484814
83,-51.5969,-3.57057,-48.8279,4.36447,11.2868,1.20685,-2.26769
84,-169.866,-65.7787,-124.304,12.3019,-65.4745,10.6116,21.4786
85,-15.4355,-3.21719,-5.01075,5.31851,11.1,1.68873,-1.1096
86,-32.0143,-14.5111,-11.0043,-4.87383,-18.8836,1.8493,2.14878
87,49.4857,4.95201,38.0829,1.79841,22.5,-1.08522,-0.74533
88,-42.3811,-2.81021,-42.219,-3.4193,-2.19729,-0.117775,1.25582
89,-35.2119,20.6387,-34.4257,3.58179,6.49899,-0.108411,-1.09146
90,-38.3671,6.14131,-34.2482,0.777726,13.5192,-0.62666,-0.891178
91,60.4883,8.20265,51.924,0.0590587,21.1608,-0.499767,0.275094
92,0.874591,0.206048,0.528985,0.229846,0.477453,-0.186216,0.18534
93,14.7294,-7.91448,14.5714,0.388485,-1.72623,0.454913,-0.58059
94,-284.26,-100.93,-229.912,-54.691,-98.2932,11.0716,13.4853
95,0.609159,0.477447,-0.147483,-0.0100067,0.0899406,0.252959,0.131739
96,-4.45271,-3.21254,1.8122,3.55242,-2.75093,-0.43197,-0.172684
97,56.6069,37.0726,17.3692,-2.35307,-27.6708,-0.920633,0.255025
