1,207.27,20.3063,207.094,14.7885,3.85109,4.30934,4.21468
2,23.3281,8.85023,15.811,13.6056,6.42361,-4.72802,-4.08037
3,53.5546,-7.73467,36.0772,17.9236,32.7187,0.928999,0.125173
4,58.7629,-2.90267,55.7663,-4.13531,12.4061,-1.14301,5.84069
5,-59.9439,-56.1998,3.43499,0.90389,-12.2589,8.37853,3.84684
6,268.438,-93.6149,260.891,-96.9757,31.8992,-30.4611,44.1371
7,-48.1475,4.14139,-37.6265,-9.27644,-21.917,3.74425,5.60791
8,-27.5814,-1.39055,-25.027,-7.35183,-6.89354,1.48976,-4.25317
9,-51.9708,-50.9195,14.3303,-2.81884,8.27059,-0.376184,4.82416
10,-211.632,4.61379,-208.038,9.03461,-25.3153,4.39144,-12.3028
11,45.5881,22.5101,6.94688,-10.989,-29.8116,-7.45688,-6.96378
12,3.9963,-2.47964,2.98632,-2.08506,2.35525,-0.962403,-0.60439
13,58.1679,55.3559,-4.09785,-4.83417,13.226,-0.564532,0.743755
14,26.8316,-6.60661,26.2151,3.53267,4.53375,-0.391037,-0.153012
15,64.2594,-3.41376,63.5503,-8.43444,5.78342,-1.03562,-3.86315
16,49.2307,-29.572,30.3606,18.5901,-37.7762,3.796,6.63425
17,73.8698,57.8404,18.5238,17.1907,-27.4464,-6.20848,10.6583
18,44.5866,-1.30402,41.5871,2.24437,11.0574,2.72019,3.10487
19,-166.749,-10.2328,-162.45,2.57027,-24.6191,3.6037,7.93705
20,-23.6435,8.91548,-22.9101,11.1905,-4.65585,0.481225,1.46544
21,0.684227,0.471242,-0.198273,-0.010281,0.431006,0.0292816,0.0250584
22,-75.8072,-13.9259,-75.584,-7.14669,-3.35906,0.015186,-1.67548
23,126.917,30.2729,126.43,30.7391,1.06349,-1.31688,-6.73997
24,-288.612,-37.705,-282.305,-27.4311,-31.8633,2.72456,-24.6399
25,-0.70641,-0.515719,-0.162343,-0.167261,-0.321425,-0.0141081,0.0588044
26,0.409273,0.351379,0.157073,0.143723,-0.1195,-0.0154716,0.00611789
27,35.3001,-13.9787,26.138,-0.112402,-21.1619,-1.39252,1.02507
28,-15.4838,-0.326486,-13.5749,0.305465,-5.36904,-0.253987,0.424899
29,-70.7361,-4.62879,-4.01082,-70.1184,47.2993,-4.5265,-6.4201
30,409.665,76.259,405.291,-17.1343,36.3064,10.8553,-14.5735
31,48.4574,36.9836,12.2906,5.2377,20.2323,-1.3289,-2.25165
32,-0.734713,-0.702484,-0.189271,-0.310509,0.126829,0.0386404,0.0197542
33,-29.6151,-4.60096,-26.1046,-10.9558,-9.34219,1.00291,0.256872
34,89.0566,8.88812,89.0529,1.23971,-0.054278,-1.84274,0.567329
35,147.916,-0.383716,146.179,8.98481,16.0371,3.44927,-0.907692
36,180.483,43.6466,177.333,32.898,13.8683,3.43374,15.6902
37,491.139,66.3144,483.521,-13.9578,-55.1524,-15.2221,-17.1743
38,0.242548,0.0508999,0.137966,0.0774781,0.139427,0.0242821,0.00490695
39,29.3181,9.66214,21.7386,10.9985,-11.9963,0.319016,-1.97929
40,35.8722,-22.9822,30.9424,0.812931,-16.9967,-0.647828,-1.05093
41,-422.576,-27.4413,-422.327,-29.2307,9.91705,-0.191461,0.466863
42,-75.0383,8.18373,-72.5869,5.76848,-13.7071,1.30563,-4.17193
43,790.454,183.789,780.881,126.324,76.0763,3.07424,4.33058
44,2.87258,2.86126,0.541517,0.746601,0.162133,-0.0107413,0.0218961
45,128.66,9.2182,128.587,13.3469,2.95068,3.59514,-0.320527
46,139.126,81.7234,121.563,66.0176,31.7349,-8.38439,3.48097
47,1.64099e-29,-1.0686e-30,1.45161e-29,4.88864e-30,5.03424e-30,-1.08557e-30,2.5672e-30
48,119.838,-9.14803,114.05,31.073,23.4506,5.16837,10.6787
49,-389.751,-4.96008,-388.36,-24.1634,-20.7862,-27.9377,-8.37037
50,97.9758,19.4551,97.6968,11.9483,3.05134,-1.55844,-3.65425
51,108.262,63.5517,64.4849,27.2188,44.2204,-0.522947,2.32618
52,-33.5467,-12.2011,-32.9269,-18.6824,1.57572,4.71799,-2.28968
53,27.0616,26.0343,-20.6957,1.25024,6.99258,-0.0437492,-1.76354
54,-49.5604,-36.9635,29.6674,-2.57254,-27.1885,-13.1771,2.32144
55,65.1982,63.6705,3.03042,4.89859,-9.62591,-1.93183,-2.8169
56,378.916,180.585,244.72,49.2816,162.655,-9.57859,-8.37213
57,-294.127,-24.1568,-283.701,-49.5334,53.0141,-1.06346,-2.11566
58,-6.71369,-6.53561,4.91685,0.550279,1.43909,-0.154194,-1.32352
59,4.93265e-29,3.07736e-29,4.58526e-29,3.37561e-29,-3.3064e-30,-2.61573e-30,6.15585e-30
60,0.43253,0.227299,-0.0473935,0.0666278,-0.313753,-0.0239079,-0.046346
61,701.536,38.5557,681.311,18.0062,-114.816,8.63655,16.7639
62,32.4944,-0.121351,26.3129,6.49837,-13.9453,-2.55456,1.28485
63,0.0146002,0.00299752,0.00613924,0.0123081,0.000690951,0.00268861,0.00358879
64,8.42187,5.91613,4.52692,2.55392,2.98186,0.578322,0.721392
65,-29.9287,-8.52944,-19.0201,-10.1283,-14.7063,2.34037,2.35045
66,-111.803,-27.837,-50.7838,-1.75049,-71.505,-1.7244,5.20483
67,-15.0007,-12.7411,11.9115,2.87774,-7.13021,-2.57868,0.0195621
68,-26.7372,1.11876,-21.0403,-2.0232,-12.5965,1.48054,-0.535644
69,110.322,56.9249,79.3656,32.3697,39.9005,5.81311,5.05287
70,180.574,-9.74217,157.574,9.49982,63.9494,-12.2939,-11.9108
71,101.733,-50.7265,96.2808,11.6347,-27.4335,3.57699,-6.17159
72,244.294,70.1124,240.755,59.4337,16.7568,-1.93955,19.0614
73,39.2071,-19.0293,35.8163,-0.502932,9.02526,4.34836,8.18397
74,-113.966,-102.302,-10.7899,-9.75773,-31.3679,-12.4104,-8.0036
75,67.9606,-42.1711,60.2474,4.88355,-29.1352,-1.4713,0.200003
76,-0.151659,-0.0276591,-0.0948031,-0.042374,0.0810318,-0.000674107,-0.021093
77,-113.647,38.8685,-98.9648,20.495,46.9608,-1.93186,-6.06404
78,17.6198,9.8278,6.47186,-0.214176,9.28285,1.47667,-0.509775
79,7.03675e-30,1.47967e-30,5.24804e-30,1.73519e-30,-2.79646e-30,5.54897e-31,-1.1354e-30
80,-103.107,-89.4681,29.087,-19.9182,-42.3282,-2.67928,0.0238176
81,2.57699,1.82988,0.235778,0.696121,-1.25038,0.326181,-0.111426
82,-29.1257,-1.20627,-28.304,-0.680646,-4.66149,-0.443446,1.18569
83,-63.5923,-46.4849,36.9897,5.28019,-23.5674,32.2433,-20.9275
84,-0.0448146,-0.0332323,-0.0219788,-0.0151595,0.0154266,0.0031854,-0.00387363
85,43.932,-21.3678,38.8581,7.37655,16.1009,-8.53069,-4.1515
86,-73.8426,-1.60106,-70.7423,15.0794,-14.9217,-2.96841,1.88365
87,42.2534,37.4891,0.436545,-0.241276,-14.0948,0.863014,0.316491
88,-0.232376,-0.0261815,-0.176308,-0.0406785,-0.102033,-0.0211984,-0.022025
89,-13.3082,-3.31879,-10.2022,-3.57917,5.57008,-0.34113,-0.149911
90,-7.18248,-3.19873,3.35524,1.71227,6.12989,1.42544,-0.851233
91,125.496,4.87805,125.165,7.71735,-5.29423,4.25657,-3.22682
92,98.5706,52.3262,89.6223,23.7969,-20.3316,-6.20542,-3.56269
93,-70.0266,-35.4764,-66.6035,-15.1487,5.19289,2.59807,-11.6304
94,-68.7886,-25.0779,-24.9237,-15.1382,43.6855,1.95581,-1.35624
95,25.9768,-3.0638,15.916,0.995639,-17.0096,0.567145,-1.23208
96,1.54703e-29,7.74988e-30,1.37985e-29,8.05991e-30,-3.58616e-30,-4.6547e-31,-4.27749e-31
97,57.6294,21.4316,56.3146,4.37778,2.68199,-2.36038,-7.52337
98,-164.942,-49.4349,-133.116,-43.8764,60.5124,-6.70209,-7.3928
