-12.371,0.30409,-0.143110,-0.941830,-27.315,-0.425820,-0.9048,0.0,-15.08,0.85217,-0.401050,0.33608
6.5637,0.44593,0.27836,-0.85067,-19.707,-0.106200,-0.92724,-0.35909,-5.092,0.88874,-0.25047,0.3839200
-16.494,0.01529,-0.006926,-0.99985,-35.369,-0.412640,-0.910890,0.0,-19.70800,0.91076,-0.41258,0.0167860
2.803,-0.366000,-0.16652,-0.915590,-11.415,-0.16128,-0.957610,0.2386400,1.8841,0.9165200,-0.23501,-0.323630
-3.2973,0.8945000,-0.233219,0.38141,-20.67600,-0.04818,-0.89846,-0.436390,-5.4114,-0.444460,-0.37197,0.8149100
-0.1014,0.37264,-0.292560,-0.880640,-11.472,-0.34103,-0.92576,0.1632400,-1.4099,0.8630300,-0.239500,0.44475
2.6129,0.65027,-0.258360,-0.71441,-10.189,-0.357220,-0.93393,0.012604,0.26368,0.67047,-0.247000,0.6996100
0.82265,-0.088046,-0.13585,-0.986800,-13.922,-0.22081,-0.963340,0.15232,-2.5,0.97133,-0.231310,-0.054821
-0.160930,0.32268,-0.016613,-0.94636,-14.006,-0.193570,-0.97987,-0.048803,-5.7949,0.9265000,-0.19894,0.3194
2.7093,0.95816,-0.106170,0.26579,-13.50400,-0.064797,-0.985,-0.159880,-1.5794,-0.27878,-0.13597,0.9506700
-3.4214,0.79615,-0.18515,0.57606,-18.823,-0.046027,-0.967800,-0.24745,-7.8566,-0.60333,-0.170490,0.7790400
-4.7697,-0.54639,-0.012629,-0.83743,-22.829,-0.099625,-0.9918,0.079961,-6.4765,0.83158,-0.12712,-0.54066
-1.4908,0.27215,0.068263,-0.959830,-21.446,-0.19582,-0.972669,-0.124700,-3.0428,0.94211,-0.221890,0.25134
2.5788,-0.17774,0.019071,-0.983890,-18.973,-0.18778,-0.98209,0.0148879,-0.85175,0.9659900,-0.1874,-0.178140
-22.872,-0.18195,0.0788239,-0.98014,-47.60100,-0.397510,-0.917590,0.0,-26.78,0.8993700,-0.38961,-0.198290
-1.6819,-0.67168,-0.175930,-0.719640,-23.231,-0.110480,-0.93674,0.33212,-6.8825,0.73255,-0.30258,-0.60975
-5.7111,0.97709,0.098792,-0.18845,-34.90000,0.015213,-0.91585,-0.40122,-10.141,0.2122300,-0.38916,0.8963800
-20.39899,-0.57879,0.271,-0.76912,-44.85599,-0.424040,-0.90564,0.0,-24.79699,0.69655,-0.326140,-0.63909
-23.31,0.9285800,0.3683,0.045608,-46.231,0.36869,-0.929550,0.0,-26.425,-0.042394,-0.016815,0.99895
-7.7828,0.8893800,0.2310900,0.39445,-28.98099,0.1516300,-0.963100,0.2223300,-14.09499,-0.431280,0.1379200,0.89161
-17.65,0.95697,0.28148,-0.070474,-31.752,0.2821800,-0.959360,0.0,-18.773,0.06761,0.019886,0.99751
-23.823,0.91222,0.3633500,-0.189250,-47.34600,0.3700400,-0.929010,0.0,-27.044,0.1758100,0.070032,0.9819200
-21.292,0.8581300,0.34554,-0.37973,-42.54100,0.37351,-0.92762,0.0,-24.256,0.3522400,0.1418299,0.92509
-7.808,0.8086600,0.23466,-0.539430,-27.991,0.20212,-0.972000,-0.11984,-13.974,0.55245,0.012119,0.83345
-2.7449,0.9785900,0.20149,-0.041773,-29.052,0.2052900,-0.9699,0.13094,-8.7989,0.01413,0.13671,0.9904999
-8.0841,0.9935,0.11268,0.015923,-34.996,0.1105900,-0.98898,0.098332,-13.18400,-0.026827,0.095932,0.9950200
-1.73,0.9847899,0.075192,-0.156610,-26.79199,0.0736510,-0.99716,-0.015627,-6.668,0.15735,-0.003854,0.98753
-1.2441,0.99887,0.046861,-0.006630,-29.092,0.0472010,-0.996620,0.067199,-7.3867,0.0034588,0.067437,0.9977100
-3.6145,0.99712,0.0221700,0.072507,-32.48600,0.0205330,-0.999510,0.0232450,-9.0705,-0.072987,0.021689,0.99709
-2.7952,0.99773,0.033486,0.058335,-32.328,0.0299440,-0.997710,0.0605660,-6.9635,-0.06023,0.058682,0.99645
-8.7788,-0.097673,0.17752,-0.979250,-19.715,0.0257850,-0.983179,-0.180800,-10.466,0.9948800,0.0429100,-0.091453
0.4726200,0.9990800,0.02435,0.0351270,-27.04699,0.025017,-0.999510,-0.018678,-3.2574,-0.034655,-0.01954,0.9992000
-3.8095,0.94226,0.0092314,0.3347400,-14.58299,0.0172879,-0.999620,-0.021096,-5.4046,-0.33442,-0.025665,0.9420700
-5.0333,0.5028900,-0.047118,-0.863059,-11.68700,-0.100930,-0.994880,-0.004499,-6.3668,0.8584300,-0.089377,0.50508
-3.581,0.96916,-0.005865,-0.24634,-14.00700,-0.026303,-0.996460,-0.079756,-4.8939,0.2450000,-0.083777,0.9658899
-4.6979,0.93699,0.13203,0.3234300,-15.85700,0.11454,-0.990760,0.072617,-6.1093,-0.330030,0.0309960,0.94346
-3.7427,0.954,0.076602,-0.28985,-18.455,0.057467,-0.9956,-0.073976,-5.7611,0.29424,-0.053916,0.9542
-3.3401,0.9935800,0.041323,0.10527,-29.2,0.042105,-0.99909,-0.005220,-5.1763,-0.104960,-0.009619,0.9944200
1.6303,0.9917,0.019059,0.12714,-26.15000,0.020191,-0.999760,-0.007621,-2.2013,-0.12697,-0.010125,0.99185
2.6522,0.99811,0.024568,0.056257,-25.31499,0.024551,-0.999690,0.0009832,-0.997840,-0.056264,-0.000399,0.99841
-1.8167,0.99811,-0.005539,-0.061194,-25.854,-0.005218,-0.999970,0.0054156,-3.5866,0.0612220,0.005086,0.99811
-7.8035,0.6189100,-0.036118,-0.78462,-12.776,-0.058366,-0.998290,-8.5453e-,-7.8204,0.78328,-0.045848,0.6199600
-1.8606,0.9972200,0.064723,0.036796,-23.73200,0.06632,-0.99682,-0.043958,-4.8721,-0.033834,-0.046276,0.99835
-2.18,0.98055,0.0885810,-0.17513,-19.298,0.081097,-0.995470,-0.04945,-4.6944,0.17872,-0.034286,0.9833000
-2.9761,0.99824,0.046058,0.037134,-25.489,0.0457500,-0.998910,0.009083,-6.3144,-0.037512,0.0073682,0.99926
-0.409360,0.9901,0.0247440,-0.13814,-22.323,0.019557,-0.999050,-0.038783,-2.7428,0.13897,-0.035697,0.98965
1.0426,0.9992300,-0.016438,-0.035378,-22.67199,-0.017554,-0.99935,-0.03147,-2.2249,0.034838,-0.032067,0.99887
-2.702,0.9643000,0.0826030,0.25157,-19.149,0.085102,-0.99637,0.0009482,-3.9736,-0.25074,-0.020495,0.9678300
-4.3263,0.45215,-0.109769,-0.88515,-9.707,-0.22464,-0.97442,0.0060911,-5.3344,0.8631800,-0.196080,0.46525
-2.371,0.9218600,0.016352,0.3871500,-14.49899,0.0412260,-0.997570,-0.056029,-3.7835,-0.385300,-0.067614,0.9203
-2.8939,0.9462400,0.082298,0.31279,-18.823,0.085108,-0.99636,0.0046858,-4.6435,-0.312040,-0.022187,0.9498
-0.771640,0.98772,0.016722,0.15533,-24.804,0.0220889,-0.999210,-0.032885,-3.1586,-0.154660,-0.035912,0.9873100
1.0116,-0.53086,0.0060092,-0.84743,-7.5046,0.0024635,-0.99995,-0.008634,-0.34802,0.8474500,0.0066711,-0.53083
-0.84188,0.79064,0.028674,0.6116,-11.40800,0.0087562,-0.99933,0.035532,-2.0677,-0.61221,0.022738,0.7903600
0.6935600,0.9630900,-0.007362,-0.26906,-7.9899,-0.026111,-0.997460,-0.066169,-0.699650,0.26789,-0.070753,0.96084
1.6738,0.97096,-0.18085,0.1566100,-6.3723,-0.17094,-0.982440,-0.07465,0.4300900,-0.16736,-0.045709,0.9848300
-1.2613,-0.64708,0.0605820,-0.76,-19.069,-0.06703,-0.99749,-0.022442,-2.163,0.75946,-0.03642,-0.64953
-2.0714,0.9792500,0.062649,0.1926900,-22.348,0.057527,-0.997819,0.032069,-4.2296,-0.19428,0.020318,0.98073
1.0106,0.99084,-0.018595,0.1337,-18.374,-0.014697,-0.999430,-0.030084,-1.5941,-0.134180,-0.027843,0.99056
-1.6458,0.9944200,0.016959,-0.10411,-13.75199,0.0132400,-0.99925,-0.036306,-2.3246,0.10465,-0.034725,0.9939
0.2171300,0.96982,-0.09866,0.2229499,-9.7823,-0.063623,-0.985190,-0.1592,-2.2234,-0.23535,-0.14021,0.96174
-2.03,0.85601,0.087767,-0.509450,-12.87600,0.060093,-0.99569,-0.070563,-2.1797,0.5134500,-0.029787,0.8576000
-0.315860,0.9883100,0.05375,0.14263,-8.2998,0.059284,-0.99763,-0.034835,-1.1797,-0.14042,-0.042884,0.98916
-1.6149,0.81497,-0.32667,0.47863,-6.0191,-0.293380,-0.94488,-0.14535,-2.7646,-0.49973,0.0219600,0.8658899
-5.5912,0.54281,-0.096237,-0.83431,-9.4304,-0.17457,-0.98464,0.0,-5.7082,0.8215,-0.14564,0.5512800
-3.4058,-0.51147,-0.058639,-0.857290,-9.6643,-0.086088,-0.989150,0.11902,-4.5327,0.85497,-0.13467,-0.50087
-3.1397,0.67896,-0.123049,-0.723780,-8.2433,-0.431770,-0.86426,-0.2581,-5.1403,0.59377,-0.487750,0.6399300
2.8486,0.77856,-0.339790,0.5276200,-5.204,-0.23597,-0.937540,-0.255580,-0.31169,-0.581510,-0.074482,0.8101100
0.72599,0.7624,-0.1275,0.63441,-5.569,-0.079196,-0.99141,-0.10407,-0.842360,-0.642230,-0.029103,0.7659500
1.0915,0.77602,-0.083514,0.62514,-4.6775,-0.061822,-0.996490,-0.056379,-0.85781,-0.627660,-0.005103,0.77846
-1.9413,0.84923,-0.406090,-0.337460,-4.3443,-0.4314,-0.90215,0.0,-2.3885,0.3044400,-0.145580,0.94133
-1.3064,-0.66892,-0.396430,-0.62878,-6.4412,0.25916,-0.917210,0.30257,-2.4702,0.6966800,-0.039442,-0.71629
0.55813,0.8325900,-0.47631,-0.28268,-4.7141,-0.48785,-0.872300,0.032908,-0.519420,0.26226,-0.11051,0.9586399
0.2346099,-0.699580,-0.117700,-0.70478,-8.0578,0.064883,-0.992719,0.1013900,-3.3769,0.7115900,-0.025205,-0.70213
-4.0879,0.95788,0.0021456,0.28715,-16.21899,0.0737070,-0.9683,-0.23863,-6.1197,-0.27753,-0.249750,0.9276800
2.0788,0.85779,-0.001902,0.51398,-5.4118,0.027269,-0.99841,-0.049207,-0.76675,-0.51326,-0.056226,0.8563800
0.67442,0.7752500,-0.213380,0.5945,-7.8343,-0.073257,-0.96523,-0.25091,-2.099,-0.62738,-0.150970,0.7639300
-3.0459,-0.61645,0.0042013,-0.787380,-13.856,-0.071362,-0.996160,0.0505539,-4.322,0.78415,-0.087354,-0.61438
-0.709900,0.92295,-0.248450,0.2939900,-9.0678,-0.21576,-0.966440,-0.13937,-2.084,-0.318760,-0.065205,0.9455800
0.65542,-0.204000,0.035394,-0.978320,-5.837,-0.048006,-0.998499,-0.026114,-0.43595,0.9777900,-0.041638,-0.2054
0.43077,-0.34243,-0.163460,-0.925210,-9.1835,0.0421680,-0.98643,0.15867,-2.3238,0.93859,-0.01532,-0.344680
-3.0669,-0.38804,-0.15028,-0.9093,-15.87900,0.017114,-0.98761,0.15592,-4.7184,0.9214800,-0.044945,-0.38581
1.4148,0.7471000,-0.040475,0.66346,-10.63800,0.0313580,-0.994880,-0.096005,-0.87419,-0.66396,-0.092531,0.7420200
-1.9055,0.055315,-0.029966,-0.998010,-9.1539,-0.109200,-0.993730,0.023785,-2.5835,0.99247,-0.10767,0.05824
-2.0279,-0.43377,-0.010365,-0.900949,-8.6026,-0.12612,-0.989380,0.072108,-2.6566,0.89214,-0.14491,-0.42786
0.87656,-0.49689,-0.196540,-0.845260,-8.0828,0.0071125,-0.974900,0.2225000,0.13761,0.86778,-0.104540,-0.485820
-0.470760,0.30091,-0.27803,-0.91222,-8.6473,-0.16084,-0.95765,0.2388100,-1.0974,0.9399800,-0.074864,0.33289
