1,41.1253,22.7091,37.0517,22.7091,2.92881,-6.01697e-16,8.15128
2,29.6714,5.87858,26.3984,-4.82774,-4.84776,-8.49724,6.74836
3,53.2738,29.6917,48.4443,29.6917,0.191012,-2.00383e-17,10.6701
4,17.1635,-2.49372,15.469,-2.91783,3.12913,1.24956,4.69297
5,31.1213,6.83384,26.6856,10.6867,4.97304,3.26355,7.59815
6,17.2562,3.1345,14.8589,1.51697,4.37021,0.430061,3.92062
7,15.332,-0.85105,12.8671,-1.02095,4.63635,-0.534446,4.46191
8,20.9724,4.06568,19.4945,-0.0195666,2.16846,0.960217,4.88881
9,21.0745,7.83863,20.2696,1.92913,0.74015,-2.50129,3.91569
10,20.3253,-3.38189,19.764,2.17157,2.28538,2.0024,2.28349
11,28.3626,8.17451,27.3012,9.86498,3.21566,3.73148,2.53302
12,34.4291,9.01039,34.0031,8.39681,0.176672,1.2084,3.31322
13,32.2982,4.53757,30.7248,3.87019,-1.70205,-1.01907,6.39567
14,28.5709,1.11935,27.4274,-2.58981,-0.670661,0.791362,5.94338
15,71.7117,40.3527,65.8387,40.3527,-2.68471,-2.53409e-28,13.3027
16,34.986,7.58577,31.8791,8.41082,3.4917,5.16862,7.59647
17,52.5764,9.27623,46.5754,20.6326,-3.46555,-2.82243,13.2568
18,67.5653,37.3611,60.9576,37.3611,-9.03312,-2.71292e-28,10.8619
19,69.4745,39.7172,64.8018,39.7172,-11.7802,2.32269e-28,0.522612
20,43.5348,14.856,41.7008,19.8393,-6.23794,4.35438,-2.3682
21,47.6849,28.1979,46.0072,28.1979,-5.70266,6.15164e-16,-0.415761
22,71.0725,40.6037,66.2481,40.6037,-11.9012,1.48897e-28,-2.31417
23,63.7874,36.378,59.3536,36.378,-10.1892,-1.53308e-28,-4.20793
24,41.9709,16.0712,40.4421,18.1314,-6.28415,-4.07075,-1.29408
25,43.6049,5.73959,41.4225,13.786,-7.74004,0.719156,-4.08293
26,52.5604,12.6631,51.7484,20.1137,-4.48045,0.567153,-3.10141
27,40.1981,2.9682,39.9883,9.79694,-2.79182,-1.14949,0.0235305
28,43.7154,1.98078,43.4738,11.2674,-1.93565,0.0742933,-2.21599
29,48.8457,5.50969,48.8081,13.627,-0.937481,0.623797,-0.766802
30,48.5625,4.26215,48.3813,10.5803,-1.45606,0.457909,-2.23527
