-56.5273,27.7977,-14.2887,0.439648,-0.89817,0
-54.5034,25.114,-13.6217,0.460185,-0.887823,0
-55.3142,25.2309,-14.3622,0.45651,-0.889718,0
-54.1789,26.0599,-13.6217,0.454959,-0.890512,0
-54.9896,26.1769,-14.3622,0.452426,-0.891802,0
-55.7122,29.5837,-13.4748,0.43156,-0.902084,0
-54.8926,29.0202,-12.8611,0.436979,-0.899472,0
-54.1452,27.0058,-13.008,0.450492,-0.892781,0
-55.1894,27.6233,-13.0414,0.444467,-0.895795,0
-52.7108,29.1376,-14.3822,0.439144,-0.898417,0
-52.0616,28.3008,-14.3822,0.446553,-0.894757,0
-52.7881,26.372,-14.2553,0.45551,-0.890231,0
-53.0247,23.9585,-12.8321,0.46775,-0.883861,0
-52.6377,23.1001,-13.5727,0.471331,-0.881956,0
-53.996,22.3203,-14.3265,0.47409,-0.880476,0
-53.6413,23.2365,-14.3265,0.470713,-0.882286,0
-52.8083,21.3686,-13.6962,0.475975,-0.879459,0
-53.1366,20.4797,-13.0108,0.476844,-0.878988,0
-52.8072,19.7436,-0.554759,0.47067,-0.882309,0
-52.4604,20.7242,-0.00717807,0.46902,-0.883188,0
-53.8282,22.0918,0.855302,0.465243,-0.885183,0
-52.8589,19.7263,2.71544,0.467159,-0.884173,0
-52.8038,19.7496,5.80618,0.466704,-0.884414,0
-52.5062,20.7216,5.0606,0.466133,-0.884715,0
-51.695,20.4196,4.34366,0.466228,-0.884665,0
-50.585,20.9372,4.40067,0.465158,-0.885228,0
-50.2025,21.8517,3.52279,0.464393,-0.885629,0
-49.5569,21.3195,2.73178,0.46408,-0.885793,0
-48.5802,21.775,2.18515,0.462217,-0.886767,0
-47.8389,22.1207,2.82391,0.46018,-0.887826,0
-54.3168,24.9823,0.77201,0.454855,-0.890566,0
-47.509,23.2085,-0.895902,0.459455,-0.888201,0
-54.5857,27.236,-0.621181,0.444252,-0.895902,0
-55.7197,27.7547,-0.525991,0.441358,-0.897331,0
-54.575,27.1923,-1.93662,0.444459,-0.895799,0
-53.5722,28.1326,-0.260216,0.44208,-0.896976,0
-52.4026,27.4767,0.338856,0.445377,-0.895343,0
-45.9289,25.9524,-0.330184,0.450318,-0.892868,0
-45.3085,24.851,-0.655656,0.452011,-0.892013,0
-44.8059,24.3359,0.234147,0.451318,-0.892363,0
-47.1827,25.5247,-0.116368,0.453657,-0.891176,0
-57.2765,29.4191,-0.879007,0.426992,-0.904256,0
-48.9411,26.9029,-0.12304,0.450154,-0.892951,0
-51.372,27.845,-1.58066,0.444378,-0.895839,0
-48.7142,26.4712,-1.2302,0.451459,-0.892292,0
-48.1983,27.2976,-2.05158,0.448421,-0.893822,0
