-65.8266,46.098,-14.9958,0.0331215,0,0.132486,1
-65.8266,46.098,15.0042,0.0319022,0,0.127609,1
-53.1481,18.9088,-14.9958,0.555776,0.223104,1,0
-53.1481,18.9088,15.0042,0.55688,0.227518,1,0
33.8429,9.82132,-14.9958,0.999833,1,0.000666406,0
33.8429,9.82132,15.0042,0.999982,1,7.32083e-05,0
61.0317,22.4997,-14.9958,0.655935,0.623742,1,0
61.0317,22.4997,15.0042,0.653419,0.613675,1,0
-2.07525,40.5662,10.7355,0.541859,0.167437,1,0
50.7311,43.1485,12.5243,0.349932,0,1,0.600274
32.7118,12.2468,12.1669,0.963864,1,0.144543,0
-9.20443,49.2413,-14.9958,0.363332,0,1,0.546671
-63.5566,41.23,8.29098,0.127412,0,0.509647,1
-63.6992,41.5358,5.46744,0.121702,0,0.486809,1
-24.7894,36.9427,0.674839,0.479596,0,1,0.0816152
-26.5363,38.2409,-3.83899,0.44605,0,1,0.215801
-23.8392,32.5757,2.03813,0.557843,0.231373,1,0
-23.8495,35.4046,-1.71472,0.511429,0.0457159,1,0
-30.3965,48.5548,-11.905,0.248781,0,0.995125,1
19.113,44.1374,-14.9958,0.467189,0,1,0.131242
40.1766,55.499,-12.6675,0.189506,0,0.758023,1
-56.4351,32.8654,-9.28519,0.312854,0,1,0.748584
11.4265,50.7101,12.0523,0.368818,0,1,0.524727
9.09667,44.744,5.5647,0.477575,0,1,0.0896981
9.05363,50.4047,9.31751,0.376729,0,1,0.493083
11.3936,48.0902,9.79496,0.415215,0,1,0.339142
13.8694,58.5801,9.03566,0.226269,0,0.905077,1
12.0319,56.0265,9.96768,0.273997,0,1,0.90401
16.3114,65.5607,1.4437,0.0991313,0,0.396525,1
11.6954,57.7871,7.0286,0.243479,0,0.973915,1
12.5592,61.4165,7.67538,0.178177,0,0.712709,1
12.3384,56.7329,1.4131,0.261045,0,1,0.955821
13.6997,55.8296,4.47844,0.274988,0,1,0.900048
12.0591,50.0413,7.49325,0.379719,0,1,0.481123
13.9598,59.5379,5.84475,0.209236,0,0.836944,1
-35.6737,27.0572,-9.42439,0.562317,0.24927,1,0
-33.2774,28.1746,-10.1859,0.561811,0.247244,1,0
-3.54145,58.8906,-14.9958,0.212996,0,0.851985,1
-33.2443,58.1027,-9.52639,0.0714413,0,0.285765,1
-56.6672,50.3691,-12.5018,0.028033,0,0.112132,1
-30.8472,62.4092,-12.7587,0.0168074,0,0.0672298,1
-53.9105,51.6546,12.3069,0.0270886,0,0.108354,1
-23.1472,58.0358,-10.1687,0.138849,0,0.555398,1
-40.9813,32.7183,15.0042,0.430857,0,1,0.276572
22.966,40.1957,4.80707,0.522771,0.0910842,1,0
24.276,38.5009,2.14454,0.547258,0.189033,1,0
20.0272,33.2722,1.6019,0.654469,0.617877,1,0
25.2186,40.4352,-3.15344,0.51029,0.0411617,1,0
24.0123,36.4434,-6.26572,0.583748,0.334991,1,0
24.3692,36.5796,-2.50848,0.580106,0.320423,1,0
28.849,43.0797,-6.53528,0.450559,0,1,0.197764
-25.9389,42.1244,15.0042,0.386163,0,1,0.455349
-24.2434,38.4588,12.3022,0.458338,0,1,0.16665
19.0329,34.0991,15.0042,0.643758,0.57503,1,0
-55.6224,47.8045,-14.9958,0.0773315,0,0.309326,1
-40.3398,57.9827,15.0042,0.0233487,0,0.0933949,1
-64.7712,43.8348,-2.05914,0.0774535,0,0.309814,1
-57.7685,28.8174,-14.9958,0.365825,0,1,0.536698
-36.8673,26.5006,-0.357655,0.562465,0.249858,1,0
-62.4448,38.8457,-14.9958,0.174457,0,0.697828,1
-36.338,59.8488,12.5984,0.0212242,0,0.0848968,1
-24.285,59.7721,-14.9958,0.102765,0,0.411059,1
-14.6068,40.0957,-6.70258,0.493196,0,1,0.027215
-55.6474,50.8447,-14.9958,0.0276723,0,0.110689,1
-51.8347,22.4644,-14.9958,0.510951,0.0438052,1,0
-50.1277,20.3172,-10.0351,0.558849,0.235397,1,0
-46.4578,48.595,12.1675,0.131544,0,0.526175,1
-56.4426,46.9934,15.0042,0.0843812,0,0.337525,1
-63.2441,40.56,-12.3548,0.141424,0,0.565695,1
59.8561,25.0209,12.3226,0.615966,0.463863,1,0
57.1407,23.7809,15.0042,0.650213,0.600852,1,0
31.7677,14.2715,-6.84075,0.932887,1,0.268454,0
-27.5929,38.5511,-14.9958,0.43338,0,1,0.26648
-29.4215,29.9727,-7.46127,0.560503,0.242014,1,0
-33.5641,32.0802,-9.26164,0.496161,0,1,0.015356
-50.6207,26.1412,-6.27745,0.463205,0,1,0.14718
-46.0311,26.0594,-12.1263,0.50039,0.00156099,1,0
-33.0549,28.2784,5.24971,0.561597,0.246387,1,0
-63.5852,41.2914,-14.9958,0.127288,0,0.509151,1
-54.4297,28.5523,-9.76317,0.395327,0,1,0.418693
33.8429,9.82132,-12.4037,0.999828,1,0.000687709,0
-33.389,28.1226,-14.9958,0.561774,0.247095,1,0
-11.8615,59.4059,-14.9958,0.174926,0,0.699702,1
-23.3572,32.8005,-14.9958,0.557466,0.229865,1,0
-5.38417,70.4066,7.60908,0.00617055,0,0.0246822,1
-23.325,62.4492,12.0591,0.0633799,0,0.25352,1
9.14179,39.3318,10.003,0.574749,0.298995,1,0
35.0405,56.5826,7.63391,0.193631,0,0.774525,1
-22.9852,39.0189,-14.9958,0.457802,0,1,0.168794
-20.0696,64.1419,-6.40028,0.0531109,0,0.212444,1
-30.4229,35.2579,-14.9958,0.467077,0,1,0.131694
-28.9158,63.3098,-4.42,0.0142409,0,0.0569636,1
-38.9342,37.5548,-14.9958,0.367378,0,1,0.530487
-44.3077,37.2202,-14.9958,0.333003,0,1,0.66799
-13.4767,40.0407,-14.9958,0.500757,0.00302731,1,0
-22.073,47.8667,1.84147,0.31646,0,1,0.73416
-24.1716,43.619,-5.26458,0.37351,0,1,0.505958
-24.8926,48.5933,7.53588,0.28591,0,1,0.85636
-23.9128,46.1479,-7.56949,0.333201,0,1,0.667195
-25.0936,47.7102,15.0042,0.299233,0,1,0.803068
-24.7034,47.8794,-9.68487,0.299092,0,1,0.803632
