0.14568,-0.0255419,0.00501312,29.0598
-56.2182,-5.35939,-1.68462,33.3715
11.7419,7.26661,-4.46404,2.63034
-27.5373,3.45478,1.9733,13.955
-20.4233,-8.78214,2.85423,7.15543
23.5158,-2.32689,-0.756046,31.1037
2.03081,-0.642162,-0.108125,18.7821
32.4218,-5.88737,-2.88567,11.2354
15.1511,-6.84152,-4.26815,3.54981
12.4638,-8.94617,2.98209,4.17954
-1.68456,-1.13911,-0.438074,3.84537
-12.5566,4.70877,2.316,5.42166
26.2168,-0.999293,-0.238059,110.128
26.2156,15.4198,11.5115,2.27733
-5.40113,2.82285,0.0544498,99.1946
-8.83271,-4.63834,-3.37345,2.6183
-36.2706,-7.26131,-2.53623,14.301
0.551939,-0.176327,0.123478,4.46994
10.0081,-2.00037,0.382092,26.193
0.703694,-0.386071,-0.167487,4.20149
-24.0591,-7.98462,-4.3644,5.51258
0.880005,0.105,-0.0816228,10.7814
-36.6872,-1.11116,0.446143,82.232
-3.99212,0.87624,-0.632542,6.31124
-32.994,-5.01633,-1.14319,28.8614
1.20044,0.459193,0.0814897,14.7312
26.3923,0.957532,-0.823824,32.0364
19.6801,4.79361,3.00365,6.55205
-42.0869,4.03708,-1.29173,32.5817
-8.50788,2.5667,0.667336,12.749
7.91439,-3.09591,-1.40172,5.64622
-26.7671,0.731297,0.132901,201.407
3.42335,-1.14959,-0.590742,5.795
7.50524,-3.37809,-2.35499,3.18696
11.9144,-6.68166,-1.86659,6.38301
19.8032,7.8593,-4.98931,3.96912
15.1862,-4.92402,-1.7673,8.59285
1.65511,0.125461,-0.121565,13.615
-2.17416,0.973737,0.0812079,26.7728
20.4732,1.57746,-0.181361,112.887
-6.59328,5.52036,-0.913284,7.21931
47.9157,-2.65292,0.377244,127.015
6.15507,-5.82161,-1.85037,3.32639
16.8808,2.77432,0.576425,29.2854
-13.5226,-2.99882,1.50404,8.99089
-49.9193,-29.3977,-27.4431,1.81901
-6.85412,-3.59696,-2.28829,2.99531
-6.12192,3.07656,-0.554006,11.0503
12.352,2.39017,1.06173,11.6339
-5.82109,4.93822,-2.94242,1.97833
9.53523,-7.13078,-3.93779,2.42146
-11.978,-1.9852,-1.80142,6.64918
-4.84887,1.20174,-1.15829,4.18623
-2.68529,-0.971507,0.128696,20.8653
-12.353,-2.80587,0.976821,12.6461
7.45658,-3.09011,-0.355999,20.9455
-10.4339,-8.02885,1.42043,7.34558
27.1319,3.51094,2.30156,11.7885
-3.16573,0.644951,-0.526274,6.01536
-40.0301,5.87598,2.4956,16.0403
2.36089,-2.18652,-0.552273,4.27485
-45.4219,-9.10025,-6.71067,6.76861
-19.5986,-3.52868,-1.16541,16.8169
7.68216,1.04338,-0.644981,11.9107
0.944727,-0.641385,-0.0837748,11.277
14.0021,3.16376,1.24926,11.2083
25.159,7.3784,2.57164,9.78326
5.42338,-1.86044,0.173952,31.1774
-3.1997,1.86385,-0.979897,3.26534
28.9395,1.29421,-0.159296,181.671
8.49928,5.7902,-4.33435,1.96091
-11.6658,1.29912,0.224426,51.9806
0.49065,-0.390669,0.247192,1.9849
37.6326,1.08476,-0.400172,94.0411
19.5204,12.7705,6.0865,3.20717
-7.84648,-2.4194,1.96344,3.9963
18.3654,-0.820566,0.614847,29.8699
41.6676,4.94703,-0.226639,183.85
-19.9726,-12.1039,-11.8798,1.68122
12.7039,0.831593,0.611422,20.7776
-8.31072,6.58751,0.585748,14.1882
18.3397,4.43927,3.41203,5.37501
-19.502,1.26337,-0.46563,41.8831
18.5854,2.70466,0.506162,36.7184
8.77132,-0.932518,-0.615113,14.2597
0.46754,0.139717,-0.080451,5.81148
-8.47356,2.17538,0.499525,16.9632
6.47131,-3.42078,1.38839,4.66103
-4.41415,4.39968,-1.1919,3.70345
11.7789,-9.35165,-0.57338,20.543
-36.4099,-4.42586,-3.12237,11.661
-12.3357,-1.79246,1.72928,7.13343
-2.63938,1.8798,-0.676947,3.89894
42.5335,4.77869,1.83333,23.2001
20.6257,-3.20891,3.17911,6.48788
1.6724,0.315465,0.0289598,57.7489
-16.0167,-9.7135,-7.74635,2.06764
22.4,1.97456,0.140916,158.959
2.90346,0.734505,-0.0187254,155.055
35.3608,3.9988,0.4013,88.1155
-15.7268,-5.17816,3.92377,4.00808
12.797,3.29174,1.74891,7.31711
9.52554,-4.54645,-1.81655,5.24377
10.4665,-1.22668,0.117306,89.2247
1.03092,0.306997,-0.0874846,11.7841
1.71016,1.01337,0.956601,1.78775
-30.338,1.33404,-0.724694,41.8632
16.2031,-1.29497,1.11307,14.5572
5.08106,-3.46704,0.980236,5.18351
-16.4919,-2.70867,-0.456775,36.1052
12.0026,4.40723,-3.95745,3.0329
24.0647,8.25213,5.0023,4.81072
-25.0514,8.8928,0.558266,44.8736
12.9758,7.6488,1.4025,9.25191
3.94724,1.65902,0.418609,9.42942
-45.7375,-1.70331,0.222516,205.547
-23.285,1.70524,0.54704,42.5654
-15.4197,5.5607,0.136203,113.211
6.14636,-2.83947,0.404196,15.2064
4.26052,0.364928,-0.304869,13.9749
-38.8071,1.98066,-0.0902316,430.083
6.25112,-3.29406,2.07559,3.01173
9.04412,3.83,2.62428,3.44632
-24.4557,8.21558,6.31918,3.87008
14.3231,-3.09473,1.36625,10.4835
21.0891,-4.77838,-0.394099,53.512
-13.8488,-4.25847,-0.496935,27.8684
-10.6316,-2.41161,-0.938337,11.3303
21.5757,6.45578,4.69874,4.5918
-0.579662,0.292022,-0.154834,3.74376
1.97712,0.550629,-0.281229,7.03031
40.8846,2.80858,-0.0626436,652.654
-5.15719,3.69182,-0.19544,26.3876
27.9119,-1.44672,0.343861,81.1719
12.5727,-6.68007,-0.900931,13.9552
-31.2504,-3.79639,-1.74329,17.9261
-9.81568,-1.68598,0.76936,12.7582
-19.152,-2.85646,1.24858,15.339
23.7534,-6.44448,-3.14755,7.54661
-21.2074,9.45547,7.12524,2.97638
8.97936,3.97847,3.0291,2.96437
-13.2534,3.98793,-1.27249,10.4154
-18.6741,2.48962,-0.18782,99.4255
11.6434,4.26616,-1.54087,7.55633
1.30073,0.49624,-0.311353,4.17766
4.07371,-2.55762,0.290013,14.0466
5.99609,0.532822,-0.408422,14.6811
32.9662,2.73584,1.14167,28.8754
15.2354,3.32715,-0.841653,18.1017
-19.3558,3.43461,2.59036,7.47224
14.1083,1.06932,-0.222128,63.5145
0.625651,0.476953,-0.094676,6.60833
1.7227,0.162317,-0.117916,14.6096
15.5133,-2.21133,-0.665338,23.3164
1.50928,0.415677,-0.189335,7.97144
9.62984,1.36237,0.583884,16.4927
-0.625442,-0.105261,-0.0482202,12.9705
1.21488,0.344079,0.0500929,24.2526
-1.39058,1.30219,0.34024,4.08707
18.2855,4.3871,0.514864,35.5153
-6.47314,6.09951,-1.24713,5.19041
-9.52938,-4.38185,0.181181,52.596
8.33942,-7.12705,-2.96764,2.81012
-0.590297,0.293002,-0.0274407,21.5117
0.161992,-0.0699866,0.026911,6.01954
-9.93838,-2.2175,-1.43797,6.91139
0.576209,-0.334391,-0.114807,5.01894
8.14084,2.0546,-0.651196,12.5014
-2.05308,1.01902,-0.163273,12.5745
0.774852,-0.595593,0.125792,6.15981
4.28004,0.899314,-0.0140749,304.089
0.48344,0.137926,0.0907625,5.32643
0.786716,0.303212,-0.11316,6.95226
-5.94845,5.32236,0.373984,15.9056
16.3055,1.50564,1.00454,16.2318
11.2415,2.62184,1.46164,7.69102
0.712265,0.147454,-0.0452901,15.7267
-5.52104,4.15613,0.690673,7.99371
28.6681,12.8056,4.87845,5.87646
-8.14822,-2.82177,-1.36331,5.97678
1.21318,-0.458548,0.429792,2.82271
0.891906,0.346075,-0.231192,3.85786
15.6403,-3.71393,-1.4165,11.0416
16.2837,2.85869,-1.50116,10.8474
1.03392,0.468192,-0.0641613,16.1144
-21.982,-2.76489,0.867474,25.3403
14.5144,-1.87588,0.86723,16.7365
-16.2978,6.00658,-3.35668,4.85533
3.65624,-1.12674,1.0022,3.6482
20.6506,1.57003,0.179637,114.957
-4.18649,-0.319666,0.273377,15.314
-10.7627,4.1706,1.92485,5.59147
23.1677,-3.84786,-1.06253,21.8043
19.3765,-16.5752,0.427976,45.2748
8.87791,-3.17172,-1.03536,8.57468
-20.4974,-3.39094,0.0742315,276.128
2.69569,-1.22932,0.535868,5.03051
-3.94875,2.88523,-0.950225,4.1556
-2.57978,-1.4651,-1.27574,2.02218
16.5724,-1.22557,0.0105205,1575.25
3.97503,2.87399,0.0965728,41.161
-13.5033,-2.74387,0.215527,62.6522
-11.7064,-3.8733,2.21969,5.27389
-25.031,-6.55077,-3.98585,6.27997
3.19753,0.470507,0.020508,155.917
-15.5391,-2.92898,-0.494389,31.4309
-16.4508,9.28195,2.33346,7.04994
14.2376,-2.7896,2.77503,5.1306
-20.0068,-10.4855,6.4617,3.09621
-5.08798,4.6193,1.42741,3.56448
-16.9628,1.46421,-0.337164,50.3101
18.5864,-8.17399,-1.00494,18.4951
3.52085,-2.1676,-0.0857488,41.06
-8.9084,4.50531,0.688129,12.9458
-40.8994,-3.85272,-3.73812,10.9412
16.3796,-3.23073,-1.00501,16.2979
7.91259,4.44585,-3.98623,1.98498
3.69352,2.20678,1.06335,3.4735
11.3006,-4.75085,3.48164,3.24576
8.90681,3.44611,-2.92686,3.04313
-34.2209,-4.89966,0.067926,503.797
-2.22102,-1.31366,0.457735,4.85219
-6.86369,4.92499,3.28591,2.08882
-8.02362,-1.4588,0.476345,16.8442
13.4562,6.19551,-2.87576,4.67917
1.38406,0.357931,-0.00159198,869.394
12.9861,-7.87637,-1.80189,7.20692
-14.0965,-5.84783,-1.38515,10.1769
8.69921,-7.30427,1.57094,5.53757
-15.8254,-8.94077,-2.84814,5.55638
-15.7188,12.5795,3.80942,4.1263
-31.216,-4.20726,-0.314027,99.4052
52.9876,6.82597,2.04154,25.9547
-19.5758,-6.31153,-2.71608,7.20737
21.1207,3.36089,0.424046,49.8075
1.60134,0.645792,0.095076,16.8428
28.1852,9.14569,3.84263,7.33487
15.5171,-0.893406,0.489576,31.6949
10.3011,1.51826,-0.555327,18.5497
-15.4966,15.113,-1.65869,9.34267
-1.07698,-0.560435,-0.112335,9.58717
6.693,-0.938771,0.212333,31.5212
-8.25391,5.39784,-1.96046,4.21019
0.971805,0.285222,-0.28482,3.412
-4.95383,1.28511,-0.0565235,87.6419
-22.9842,-9.01601,-6.27864,3.66069
-21.568,-4.89882,-2.56934,8.39436
2.10916,0.501583,0.132153,15.96
-2.63057,1.99766,0.274903,9.56908
-11.5883,2.63743,-0.518186,22.3632
10.8566,-2.79856,1.30378,8.32702
-63.6572,-2.43346,-1.52501,41.7421
13.3286,-2.4748,1.15148,11.5752
0.458747,0.0627412,0.0198353,23.1278
-49.6915,-5.95102,-3.74417,13.2717
-45.9163,-4.32841,-1.65864,27.6831
0.413763,0.0764588,-0.0391981,10.5557
-7.25714,-3.33012,-0.547985,13.2433
3.72627,0.961149,-0.480262,7.75881
-20.0052,-2.3066,-1.95798,10.2173
8.16496,2.24415,0.908629,8.98602
-26.5157,5.28511,3.63031,7.30397
-10.1181,-0.582053,0.42957,23.554
5.65811,3.59461,-2.23636,2.53006
20.9748,-1.19141,0.0468886,447.331
-19.9726,-12.1039,-11.8798,1.68122
-0.803808,-0.391599,-0.11412,7.04351
0.923934,-0.151742,0.133904,6.89997
13.5188,-5.16773,-2.51064,5.38462
0.370337,-0.078434,0.0277194,13.3602
-4.84852,-1.56439,0.501744,9.66333
0.607514,0.14365,-0.0787778,7.71174
17.7874,-2.54362,-0.816027,21.7975
-6.99478,2.62748,-0.131118,53.3471
-11.5902,-0.391776,-0.0804926,143.991
-38.1437,2.85354,-0.877406,43.4733
-13.5504,-2.59003,0.804108,16.8515
-28.8049,-7.96654,-0.144636,199.155
-10.1694,9.52465,-6.51335,1.56132
-13.0427,7.31128,1.39916,9.3218
-20.1773,-5.99166,1.44044,14.0078
-6.98129,4.40564,0.0940558,74.225
-4.18199,-1.72316,-0.331097,12.6307
-0.844967,-0.316933,-0.00824588,102.471
-21.5859,3.42313,-2.26187,9.5434
-12.2603,1.76423,-1.49985,8.17438
-17.8471,-15.5538,-7.471,2.38886
11.1364,6.47985,5.91582,1.88248
-5.17447,1.12856,0.29152,17.75
-37.0931,6.40629,1.90201,19.5021
23.7372,-2.94202,-0.798711,29.7194
10.9221,-6.33098,2.09275,5.21901
2.99795,-1.33091,0.110201,27.2044
-6.11284,-2.51188,-0.100747,60.675
-1.80456,1.40675,-1.04003,1.7351
-5.99372,4.18745,1.41349,4.24038
12.999,5.46483,-2.19983,5.90911
14.1001,-3.60431,0.959624,14.6933
16.0837,3.155,-1.14792,14.0112
8.25482,-3.14492,-1.53185,5.38879
29.0582,-1.15711,-0.0848655,342.403
-33.1357,-19.097,-7.16279,4.62609
-2.84529,1.98435,-1.24267,2.28966
32.5261,13.8114,12.238,2.65781
9.69027,-5.21694,-1.20256,8.05806
-10.7295,1.09331,-1.01983,10.5208
1.78762,0.516562,-0.180515,9.90286
16.1371,1.76061,0.889624,18.1393
6.64369,-4.31956,1.54453,4.30145
-2.8892,2.77562,0.632798,4.56575
-8.23552,3.04969,1.36527,6.03216
3.23679,0.643206,-0.0746946,43.3336
17.9786,3.95651,-1.26616,14.1994
-13.9255,6.56614,1.42083,9.80099
-63.9374,-3.29847,-1.42441,44.8869
0.511264,-0.382182,-0.116652,4.38283
6.9989,-4.58474,-1.14719,6.10093
9.04427,5.51189,5.4607,1.65625
-19.7228,0.905342,-0.329463,59.8635
0.970798,-0.221648,0.159854,6.07304
-22.5387,6.42116,2.19211,10.2818
-5.92085,-0.828018,0.701742,8.43736
-7.3922,-0.97431,-0.38913,18.9967
1.70676,0.695257,0.161553,10.5647
3.0361,1.04621,0.235468,12.8939
-42.0085,-8.19471,-3.72853,11.2668
14.4398,-1.16726,-0.0581485,248.327
-36.2218,-2.22232,0.433255,83.6038
2.10496,0.371232,-0.047621,44.2023
0.703227,-0.280885,0.16049,4.38175
4.63564,3.24707,-2.06537,2.24446
7.78099,-5.32701,1.08161,7.1939
6.31217,-2.9872,-1.09534,5.76274
25.2017,3.90297,-3.26569,7.71711
-1.28786,-0.83112,-0.673119,1.91328
3.49408,0.731489,0.114939,30.3994
-20.9842,2.43656,1.62686,12.8985
1.55504,0.616884,0.0548679,28.3416
7.80755,1.80171,-0.290822,26.8465
10.6545,-10.581,1.37238,7.76348
1.01504,-0.187955,0.158648,6.39806
18.1125,-8.63139,-4.89627,3.69924
24.0646,6.38205,1.48164,16.2419
-1.08965,-0.73957,-0.548719,1.98581
-15.911,-7.8111,-4.64448,3.42579
12.4391,-6.98049,-0.844744,14.7253
14.6587,-2.15747,0.359866,40.7339
-62.4066,-35.7647,-31.711,1.96798
-51.4149,-6.59926,-4.74317,10.8398
-10.639,1.43764,-0.533226,19.9521
-5.331,-2.6012,2.54653,2.09343
26.0808,4.0739,1.66305,15.6825
-12.5831,-4.32287,-1.99109,6.31971
-27.1036,-4.14587,-0.878033,30.8685
31.8173,2.3538,1.29451,24.5787
-22.0479,-11.2126,-6.02372,3.66018
-48.2854,4.48499,1.85293,26.0589
27.1135,9.58508,6.87557,3.94345
-0.422047,0.341841,-0.0527726,7.99746
-20.3532,2.91767,0.582177,34.9605
-9.35528,-2.93457,-0.316467,29.5617
-21.6993,-4.49308,-0.69059,31.4213
11.0982,-5.75231,-3.33977,3.32305
-50.4275,-23.8886,-19.4451,2.59332
-0.45365,0.427085,0.0206765,21.9404
-7.52646,6.55228,2.16831,3.47112
6.24519,-6.04707,-5.57002,1.12121
3.82719,0.99586,0.433923,8.81997
-13.2962,1.56801,0.103589,128.356
16.5065,-10.1566,-6.13036,2.69259
0.539746,-0.14765,-0.0047829,112.849
1.89871,1.34877,-0.51986,3.65234
6.69587,-1.44389,0.22187,30.1793
20.5522,5.71239,1.47951,13.8912
-4.85346,2.81706,-2.55373,1.90054
-19.2423,0.483912,-0.22392,85.9338
5.91662,-5.15631,-0.523361,11.305
5.12699,-4.47365,-1.28506,3.98969
-11.4653,-2.58059,-1.1462,10.0029
22.8509,6.48524,3.74397,6.10339
20.8855,-8.02012,2.27324,9.18754
41.4876,3.05499,1.36631,30.3647
-8.3247,4.88855,1.15121,7.23124
-1.02806,-0.510754,0.0825876,12.4481
4.24936,0.512562,-0.29038,14.6338
58.9396,11.2284,8.03809,7.33253
-2.37042,-1.7033,0.647555,3.66057
8.7793,0.880205,-0.592645,14.8138
-31.5907,-8.46728,1.34891,23.4195
0.699964,-0.43377,0.0657124,10.6519
20.0025,2.65161,0.633336,31.5828
-10.8191,-4.23051,-2.77485,3.89897
-13.4327,13.2424,-1.05528,12.729
-7.00393,2.72278,-0.306599,22.844
-33.5089,0.896261,-0.253552,132.158
-17.0891,4.33331,-2.21758,7.70621
-14.4118,5.78451,1.45642,9.89535
-19.101,13.8875,0.433953,44.0163
15.3853,4.34098,0.318316,48.3335
17.6297,1.97308,-0.413721,42.6125
-3.19926,2.82883,-0.659415,4.85166
0.742625,-0.403147,0.07124,10.4243
-8.59776,6.97902,-2.75385,3.12209
5.25939,2.15706,0.133317,39.4502
9.25835,6.6541,2.34636,3.94583
-3.96385,-1.72713,-0.229368,17.2817
-16.4652,-2.50704,0.75838,21.7111
6.26456,-4.38116,1.68925,3.70848
8.21566,0.823849,0.549089,14.9623
-20.4576,-3.34082,1.03836,19.7018
19.3411,-4.67031,-1.56583,12.352
25.7886,1.92291,0.139559,184.786
10.6418,4.60727,-0.154573,68.8465
8.93272,4.72842,3.51049,2.54458
3.57596,-1.00658,0.704882,5.07313
-20.1556,11.7556,-4.03944,4.98971
-7.57151,6.25751,0.278002,27.2355
6.26029,0.30103,-0.277197,22.5842
-15.2404,-13.4138,-7.79823,1.95435
1.60237,0.540332,0.219186,7.31052
0.896195,0.504639,0.0871969,10.2778
22.3985,7.81644,4.92068,4.55191
-27.5508,-2.09653,-1.19114,23.1297
24.2336,-5.46845,-2.56669,9.44156
-24.0331,-7.38933,0.480228,50.0452
-7.18897,-2.26085,-0.084031,85.5515
54.8179,3.616,-0.113632,482.416
1.37103,-0.678234,-0.0575004,23.8438
10.0264,4.05847,2.01426,4.97769
22.3119,0.810739,-0.458085,48.707
-12.805,4.37501,-0.528871,24.212
23.4435,-6.26687,-2.66633,8.79245
30.1736,3.19872,0.616267,48.9618
0.359537,0.283899,0.100519,3.57679
13.9708,4.87584,2.72626,5.12453
6.21642,-4.34482,-3.76465,1.65126
5.9646,-4.73195,-0.909975,6.55469
28.426,2.28141,-0.753225,37.739
4.89159,1.3632,-0.392685,12.4568
6.5063,-2.50172,-0.893531,7.28155
-23.1815,-4.12276,-0.422027,54.9289
-45.9652,2.63569,0.748805,61.3847
4.52016,-0.442553,0.00452576,998.763
-41.5484,2.53121,0.0195764,2122.37
9.83844,2.5522,0.731381,13.4519
43.3338,6.44374,2.87803,15.0567
-3.67207,-2.13593,0.194773,18.8531
