4.01071,26.1746,12.2663,0.745874,0.309067,0.950799,-0.0214349,0.483599,1,0
28.0336,24.1828,13.4398,0.0356719,0.752501,-0.656017,0.0581641,0.330537,1,0
16.2803,58.6247,2.36569,0,0.940968,-0.338317,-0.0109627,0.31515,1,0
14.8705,58.3208,0.320381,0,0.968821,-0.244453,-0.0403453,0.305434,1,0
23.8398,21.2657,14.7196,0,0.982254,-0.187526,-0.0031763,0.27664,1,0
24.8762,26.9202,0.481658,0.0174414,0.981185,0.131163,0.141676,0.329013,1,0
5.04055,35.6,0.761097,0.390604,0.42044,0.906906,-0.0274125,0.377381,1,0
0.667037,1.43215,0.344082,0,0.138322,-0.947813,-0.28726,0.293484,1,0
35.8822,51.2683,12.0598,0.335073,0.961996,-0.0499379,0.268457,0.367311,1,0
14.8402,32.2191,13.6608,0.467384,0.134975,-0.990472,0.0273149,0.158926,1,0
45.6624,36.6653,6.018,0,-0.366046,-0.930446,0.0167573,0.321775,1,0
18.6926,21.2384,7.06021,1.09607,0.492968,0.869996,-0.00943634,0,1,0.278781
24.0863,21.2596,1.54583,0,0.991689,-0.0880945,-0.0937643,0.275189,1,0
9.00726,6.0704,13.9574,0.647389,0.683345,0.721006,0.114849,0.445025,1,0
18.1487,1.56489,14.8373,0,0.00440693,0.963473,-0.267771,0.293484,1,0
46.2145,53.8694,6.8935,0.141998,0.76165,-0.647981,-0.00308523,0.340815,1,0
6.80109,15.3169,14.1735,0.771013,0.435721,0.899184,0.0402041,0.494928,1,0
5.63982,52.4802,1.01833,0,0.72921,0.683312,0.0365806,0.316136,1,0
25.4758,57.7038,8.54911,0,0.998595,0.0470165,-0.0244351,0.302283,1,0
0.405595,52.9611,14.5923,0,0.341085,0.936936,0.0762428,0.308423,1,0
0.385806,51.4895,14.838,0,0.263326,0.960927,0.0853151,0.313879,1,0
35.4423,35.4549,11.3306,0.201894,0.123953,0.944306,-0.30483,0.220468,1,0
10.3718,0.261808,14.5323,0,1,0,0,0.293484,1,0
