8.16629,29.9129,0,0.342761,0,1,0.628954
7.22671,31.4738,0,0.339873,0,1,0.640506
6.37088,29.9438,0,0.302869,0,1,0.788523
4.56406,38.8611,15,0.412597,0,1,0.349612
2.94543,39.8206,15,0.400076,0,1,0.399696
4.43261,40.4181,15,0.442199,0,1,0.231204
18.4914,5.38964,3.94859,0.218246,0,0.872984,1
18.4914,4.09927,5.49141,0.198107,0,0.792429,1
18.4914,5.78795,5.45261,0.22308,0,0.892322,1
18.4914,38.333,12.2811,0.60387,0.415478,1,0
18.4914,37.6355,10.6222,0.59632,0.385279,1,0
18.4914,36.423,12.1733,0.580843,0.323373,1,0
-0,39.9355,3.65826,0.344299,0,1,0.622806
-0,41.6736,4.46955,0.39044,0,1,0.43824
-0,40.0357,5.54117,0.346166,0,1,0.615337
-0,21.9026,5.62225,0.0895905,0,0.358362,1
-0,22.9917,4.06261,0.0991301,0,0.39652,1
-0,23.8013,5.73925,0.103535,0,0.41414,1
24.9163,20.8255,6.07286,0.303921,0,1,0.784318
25.4694,20.824,7.78857,0.300895,0,1,0.79642
26.3461,20.823,6.52847,0.294152,0,1,0.823393
9.73642,60,7.84957,0.960878,1,0.156489,0
8.70947,60,6.14671,0.956669,1,0.173322,0
10.6445,60,6.1161,0.966075,1,0.135701,0
0,19.2745,9.8021,0.0691305,0,0.276522,1
0,18.2745,10.9433,0.0656938,0,0.262775,1
0,17.9336,9.30305,0.0642522,0,0.257009,1
18.4914,32.0592,4.6875,0.531727,0.126906,1,0
18.4914,32.0592,6.09375,0.53171,0.126841,1,0
18.4914,32.5183,5.17336,0.538265,0.153062,1,0
2.59022,5.70825,0,0.0579838,0,0.231935,1
4.08602,6.67545,0,0.0895559,0,0.358224,1
2.22829,7.63574,0,0.056206,0,0.224824,1
36.7285,28.7257,0,0.39252,0,1,0.42992
38.2516,28.8227,0,0.385684,0,1,0.457265
37.6303,30.0602,0,0.414599,0,1,0.341604
21.4786,60,9.16165,0.994561,1,0.0217571,0
21.1042,60,10.9874,0.993669,1,0.0253234,0
19.8531,60,9.19905,0.992603,1,0.0295886,0
18.4914,2.60332,15,0.168948,0,0.675794,1
18.1859,2.83922,15,0.173494,0,0.693977,1
18.4914,3.25416,15,0.181735,0,0.726941,1
9.24947,55.8218,15,0.865958,1,0.536168,0
10.0924,54.1738,15,0.832096,1,0.671617,0
8.23185,54.305,15,0.825201,1,0.699196,0
7.59565,44.0598,0,0.577423,0.309692,1,0
9.40656,43.309,0,0.586275,0.345099,1,0
8.59824,45.4023,0,0.620524,0.482094,1,0
10.2069,32.9153,0,0.424478,0,1,0.302089
10.6704,31.3541,0,0.412276,0,1,0.350894
11.9883,32.2742,0,0.448688,0,1,0.205249
24.8609,20.8251,10.8835,0.306365,0,1,0.774539
26.2588,20.8225,9.4844,0.296051,0,1,0.815794
24.642,20.8252,9.1424,0.307374,0,1,0.770504
6.27155,21.8263,15,0.220891,0,0.883564,1
7.9695,21.1165,15,0.251915,0,1,0.992339
6.53805,20.0254,15,0.214199,0,0.856797,1
32.6545,52.5339,0,0.839114,1,0.643543,0
34.0565,53.3668,0,0.855827,1,0.576691,0
32.866,54.3528,0,0.8774,1,0.490401,0
32.4393,33.2562,9.08585,0.512565,0.0502594,1,0
34.0702,34.433,8.99037,0.522255,0.0890182,1,0
33.1023,33.6739,10.6397,0.515893,0.0635706,1,0
0,46.4333,11.5206,0.535584,0.142338,1,0
0,48.0527,11.0315,0.58836,0.353439,1,0
0,47.957,12.4706,0.58501,0.34004,1,0
7.02187,-0,1.98565,0.116052,0,0.464208,1
6.48323,-0,0.837031,0.109281,0,0.437122,1
5.30134,-0,1.41008,0.0961716,0,0.384687,1
45.9018,55.1597,12.2429,0.875139,1,0.499446,0
45.0611,55.805,10.944,0.890929,1,0.436283,0
46.417,54.7668,10.5584,0.866007,1,0.535973,0
0,50.934,10.7324,0.681219,0.724877,1,0
0,50.8429,12.4436,0.678395,0.713581,1,0
0,49.3842,11.6532,0.629391,0.517565,1,0
0,57.6563,0,0.869949,1,0.520203,0
