14.3962,108.921,-28.1965,0,0.381651,-0.0965426,-0.919251,0.38387,1,0
16.0495,108.211,-33.6316,0,0.31938,0.924397,-0.208534,0.398082,1,0
10.6836,111.624,-21.1387,0,0.036885,-0.964564,-0.261258,0.414123,1,0
10.9301,109.968,-21.6386,0,0.0131025,-0.982269,-0.187017,0.412606,1,0
10.0486,109.901,-22.1138,0,0.0532907,0.977363,0.204748,0.415656,1,0
10.3324,110.587,-21.0819,0,0.0220344,-0.969076,-0.245777,0.413273,1,0
9.32116,111.928,-17.7266,0,0.0649143,-0.908138,-0.413607,0.419776,1,0
16.3822,107.25,-35.2011,0,0.0751165,-0.543129,-0.836282,0.387107,1,0
13.5906,109.444,-29.8512,0,0.137079,0.990085,0.0306829,0.402043,1,0
11.1074,110.209,-23.7685,0,0.0587248,0.985303,0.160401,0.411909,1,0
8.57454,110.879,-19.0301,0,-0.00760075,0.943218,0.332086,0.413829,1,0
9.45094,110.52,-21.5572,0,0.0565778,0.965364,0.254697,0.415891,1,0
9.04915,111.833,-18.7099,0,0.0535648,-0.917273,-0.39464,0.423117,1,0
11.5317,109.914,-25.6734,0,0.0536169,0.995627,0.0764931,0.406482,1,0
12.6525,109.593,-27.2094,0,0.0884767,0.993838,0.066774,0.404991,1,0
14.6738,109.186,-32.8468,0,0.194411,0.969627,-0.148419,0.398203,1,0
10.5907,110.929,-24.2887,0,0.00455472,0.989059,0.147453,0.410344,1,0
9.87606,112.393,-21.5918,0,0.046055,-0.954906,-0.293316,0.416486,1,0
8.14119,112.439,-18.9199,0.0193795,0.0610882,-0.904172,-0.422777,0.424748,1,0
12.825,110.186,-28.0719,0,0.0561893,0.998331,0.0133724,0.403359,1,0
11.0367,111.752,-25.4373,0,0.0306055,0.99047,0.134287,0.409126,1,0
10.7173,110.755,-25.3521,0,0.0559444,0.992757,0.106318,0.406796,1,0
9.22545,111.635,-22.0571,0,0.0343401,0.965533,0.258006,0.415099,1,0
10.9101,111.927,-24.374,0,0.0215393,0.990313,0.137171,0.40875,1,0
8.35629,113.164,-19.5455,0,0.0550322,-0.93318,-0.355172,0.413745,1,0
9.30648,111.736,-23.134,0,0.0261364,0.977569,0.208988,0.412108,1,0
5.7262,111.837,-20.0062,0.0587754,0.0264697,0.931095,0.363816,0.427943,1,0
